1,13844,31120,14327,49870,69600,146800,5,1460,1590,32,35
323,10863,11322,19311,9018,48057,85100,80,1070,1230,22,27
324,1533,1579,23792,16673,43800,89600,72,1050,1320,22,28
325,4893,6786,30019,20690,52380,94000,74,1060,1240,22,28
326,2779,2823,21328,25716,52046,117600,63,1153,1360,25,30
327,2942,3122,24034,26984,54800,98100,75,1040,1270,21,27
328,4050,5035,43969,20362,65308,102300,57,1040,1290,24,29
329,2129,2311,37247,18564,59227,125000,70,1190,1350,24,29
330,1085,1176,16973,14686,39050,86900,68,868,1060,18,22
331,1356,1376,22998,29331,56554,95400,72,-1,-1,-1,-1
332,1551,1946,26292,18498,47766,86600,66,1030,1240,20,23
333,1778,1794,18413,7134,34958,140700,69,1100,1253,22,26
334,10480,10548,14424,2975,26055,88300,73,-1,-1,22,26
335,17732,17875,14703,8615,36300,105100,68,990,1170,19,25
336,16060,16487,18093,5471,38678,80500,67,1185,1310,23,27
337,15217,16584,30187,21055,54714,106600,57,1190,1380,26,32
338,1858,2271,30106,26903,62203,105900,70,-1,-1,-1,-1
339,1249,1354,20695,35974,60096,90300,80,1100,1410,24,31
340,20115,20784,21345,9124,40036,95000,89,-1,-1,21,26
341,6120,6466,21316,11907,39973,95200,57,1050,1230,21,26
342,2422,2570,21109,20070,47784,92200,93,1060,1267,21,28
343,869,1310,24558,35560,63767,91200,87,-1,-1,-1,-1
344,2053,2214,25273,26533,54045,85900,65,1023,1305,23,28
345,26355,30675,21655,9187,51204,88200,84,1070,1260,21,27
346,2162,2165,24930,20123,48110,88700,79,1110,1230,22,27
347,10874,12397,13070,7422,31387,98800,97,1040,1290,22,27
348,1228,1288,21011,29820,53784,93100,52,1160,1360,23,29
349,20196,21657,14505,5672,38398,95000,88,1070,1260,21,26
350,1825,6283,28308,26660,58230,94300,60,1130,1310,24,29
351,1802,1957,22927,33282,61120,93500,68,1140,1320,23,29
352,3006,3797,27151,19821,50350,85700,83,1030,1360,21,27
353,5768,7978,28322,20425,56358,96400,73,1060,1240,22,27
354,7565,7709,16192,8061,34080,85200,44,1100,1260,23,28
355,4457,4543,36690,13455,54071,112700,92,1080,1270,22,28
356,1678,2117,26218,35351,66486,95000,63,-1,-1,-1,-1
357,1784,1963,28240,17558,49940,91300,89,1050,1290,22,29
358,23241,25295,14824,9874,38686,98600,74,1070,1260,22,28
359,859,871,22292,29468,55322,88700,49,1110,1320,22,28
360,6804,6952,19686,7252,46834,80300,79,1100,1260,23,27
361,16047,18484,23692,9357,39526,91200,69,1050,1260,22,28
362,17679,17803,4211,9250,34942,97800,40,1050,1210,-1,-1
363,2230,2613,22583,15476,38834,82700,76,1080,1310,24,29
364,55835,56718,12503,6471,36086,90100,54,1080,1240,22,27
365,8714,8721,18792,5527,34102,89800,65,-1,-1,-1,-1
366,21022,22795,17926,6435,39696,97200,94,-1,-1,-1,-1
367,2059,2140,23393,23456,49488,85200,62,1055,1305,22,28
368,10904,10944,16188,3449,27990,93600,76,-1,-1,21,26
369,12915,14358,15265,4666,33478,98600,92,1060,1328,21,26
370,5937,8543,39973,15472,58440,100500,60,-1,-1,-1,-1
371,1089,1103,21898,26000,50450,85100,84,1070,1260,22,27
372,3943,6402,31592,23760,59650,105400,63,1130,1320,24,29
373,1268,1382,29416,30632,67114,92300,63,-1,-1,-1,-1
374,2976,3776,27022,17631,47770,86700,65,1060,1230,22,26
375,1627,1912,11051,11572,25942,85300,64,1150,1390,22,28
376,5024,5472,35100,13685,52700,92700,82,-1,-1,-1,-1
377,3896,5197,25937,27431,45476,104800,79,-1,-1,-1,-1
378,1784,1910,27137,26230,57390,93100,73,1063,1250,22,26
379,2318,2481,28285,20777,54594,95700,79,-1,-1,-1,-1
380,3786,4191,32442,20113,57865,102500,82,-1,-1,-1,-1
381,2373,2383,-1,6843,28504,98400,80,1071,1249,23,32
382,1979,3168,17309,23263,46506,92000,81,1070,1235,21,27
383,3148,3431,23130,22291,49995,91700,64,1080,1240,22,27
384,4300,4447,22968,28957,58700,89100,84,1080,1250,22,28
385,15299,17612,15307,7227,51550,91600,83,1050,1240,21,26
386,2591,2647,24745,27532,53422,88900,59,-1,-1,-1,-1
387,1017,1068,22202,21187,45920,79400,95,1130,1350,24,30
388,6156,9392,23424,20427,43201,101300,41,1090,1290,22,28
389,2853,3377,22839,24075,51790,83000,60,1070,1320,23,29
390,3649,3792,26717,23110,55864,106200,92,980,1180,20,25
391,3705,4642,24279,18955,47734,84800,60,1060,1330,23,29
392,1362,1415,26297,20475,48538,91400,78,1080,1270,22,28
393,2110,2138,24165,21883,50632,84900,62,1120,1300,24,29
394,1735,1766,28222,27431,58490,89700,74,1070,1280,22,27
395,3143,4276,23935,23314,49104,86800,68,1020,1300,19,27
396,1743,2080,18446,21816,45458,88400,68,1070,1290,23,29
397,12708,12839,10774,10650,29277,100700,65,870,1100,22,27
398,2821,4076,28366,17754,48902,89600,82,1050,1270,21,27
399,13957,14406,15056,4640,33017,96000,83,1050,1270,21,26
400,10063,12986,29588,28509,64982,107800,80,1040,1220,21,27
401,20940,23136,13929,9642,40086,89100,84,1070,1290,22,29
402,991,1498,46101,15401,68993,91000,24,-1,-1,-1,-1
403,1535,1692,27254,25864,56712,92000,81,1020,1210,20,26
404,6762,6952,47270,19811,63574,84200,53,-1,-1,-1,-1
405,11334,11861,16496,4677,31872,85300,81,1080,1360,21,26
406,1707,2009,13694,6883,35153,120400,22,1190,1390,23,29
407,17861,21340,25747,25628,59865,106600,68,1060,1250,22,29
408,16407,18315,19322,9817,46983,109300,69,1130,1310,24,29
409,2778,2885,19759,4230,28770,118500,83,1150,1353,24,29
410,1508,2236,25306,29040,59810,90600,79,-1,-1,-1,-1
411,15842,16001,2540,9669,36674,99100,46,1040,1240,-1,-1
412,2064,3703,23652,18976,46544,80500,71,1040,1300,22,28
413,51881,69458,7977,4070,12322,93500,95,990,1180,20,25
414,3531,4026,21946,26441,52980,98000,84,1060,1270,23,29
415,1542,1640,24628,31022,58675,102600,53,-1,-1,-1,-1
416,6263,9926,27267,21186,52396,85700,60,990,1220,21,27
417,23020,25325,5872,10267,32311,97300,59,910,1110,16,22
418,15851,17306,22193,5743,38253,92200,69,1040,1210,21,26
419,921,950,19251,23958,46500,79200,64,980,1233,19,28
420,921,981,20356,29066,54065,83600,66,-1,-1,-1,-1
421,3486,7689,23891,12346,46076,80100,92,983,1265,21,27
422,18785,21013,18500,9983,38435,95400,71,990,1150,-1,-1
423,5486,7358,17041,5674,42093,106800,61,1040,1230,21,26
424,1476,1568,17863,34181,56750,99300,71,1010,1200,20,26
425,16309,16531,13795,7267,35614,86600,59,1090,1280,21,26
426,29485,29758,13787,8470,38599,99500,70,950,1150,18,24
427,15848,16613,17754,5661,38121,96200,83,1090,1300,21,28
428,4608,4951,38741,10331,51105,84300,81,1050,1240,21,27
429,1660,1987,25322,28841,61409,95600,74,1010,1220,21,27
430,2037,2200,32718,23182,59200,88400,73,1060,1260,23,29
431,18009,21402,16721,9589,41472,87600,75,1070,1290,22,28
432,19554,21883,16192,10003,38410,94100,62,-1,-1,21,28
433,8101,8895,29735,12304,43708,91500,53,1070,1230,22,27
434,9299,10327,6295,8875,32434,94200,77,-1,-1,-1,-1
435,11344,12072,14354,6993,37624,97700,73,1010,1230,20,26
436,1006,1009,24355,26957,55954,90600,65,1100,1340,23,29
437,1412,1424,27925,29017,60134,92100,48,-1,-1,-1,-1
438,26467,29369,20853,6291,36706,93300,74,1080,1260,22,26
439,3213,4252,26883,30974,61374,86000,68,-1,-1,-1,-1
440,2195,2446,26838,25900,57868,95300,76,1010,1210,21,27
441,3806,5145,26037,18599,48300,90900,58,1025,1220,21,26
442,10490,11168,17131,7100,29542,95700,77,1050,1280,22,26
443,9105,9216,20364,12270,37234,85800,82,1010,1200,19,25
444,16255,18089,19431,10834,45735,99700,70,1050,1230,22,27
445,27679,29784,13279,8145,33264,93900,89,1000,1220,21,27
446,1883,5754,20210,21359,45300,93700,64,960,1210,20,25
447,1646,2819,20333,30807,55830,94600,85,1060,1230,21,28
448,2883,2965,23265,23128,51228,92900,54,1063,1323,22,27
449,2903,3757,24433,28601,59306,90700,89,1050,1210,22,27
450,6150,6358,17513,7634,33812,88000,60,1040,1190,21,25
451,9574,12307,9443,7438,33818,93800,59,980,1140,19,23
452,8281,8798,33183,19228,54260,91500,81,1030,1210,21,26
453,2351,2370,25492,30386,59780,94700,70,-1,-1,-1,-1
454,24183,28406,11825,8964,37712,99900,72,1020,1210,21,27
455,6653,8159,25429,24969,59826,90500,48,1020,1193,19,25
456,13308,20902,17535,9254,36800,87200,92,990,1370,21,28
457,9244,9481,17296,7277,37914,97100,82,980,1170,19,24
458,2861,3464,20913,26244,52172,90000,78,1040,1260,22,28
459,1043,1231,19325,22690,44408,77900,91,1060,1320,22,29
460,2346,3734,21103,26309,52178,90400,69,1015,1260,20,26
461,1545,1648,18509,17776,37600,80200,71,1020,1260,21,28
462,1560,1712,25194,31028,60350,99200,71,-1,-1,-1,-1
463,1283,1325,22853,26594,52414,88300,62,1030,1260,23,29
464,1670,1710,1298,33422,35394,71600,35,970,1200,22,27
465,2035,2087,27435,26726,59327,85100,67,1040,1230,22,27
466,19806,24839,14941,6251,44114,95600,65,1060,1280,21,27
467,1720,1865,20909,25507,48879,88300,62,1020,1210,20,26
468,2137,2166,36740,13647,51642,85400,40,1070,1215,22,26
469,30445,31255,9733,8984,37622,101100,68,940,1140,17,23
470,1884,2053,24263,26135,52056,105400,72,-1,-1,-1,-1
471,12516,13103,23362,4201,26052,91900,91,980,1260,20,26
472,1394,1476,20767,31543,55240,86900,56,1073,1326,22,28
473,25207,29131,15415,8225,38277,85400,79,1030,1180,20,24
474,37184,41319,5703,9782,34007,97300,58,910,1120,17,22
475,7519,9101,19986,9587,36881,103900,81,1080,1330,25,31
476,5057,8653,21044,28528,51293,85100,73,1170,1340,25,30
477,1983,2845,26838,18588,45408,87900,72,1110,1280,23,28
478,4371,5073,29086,25766,59700,99000,67,990,1190,19,26
479,2766,3759,22766,27972,55402,88600,69,1080,1270,22,28
480,4840,20793,26606,19075,49149,89800,58,1080,1280,23,28
481,24282,25049,16975,6374,29314,82100,81,1050,1230,21,26
482,30208,31454,10466,8635,35804,91200,60,1060,1220,21,26
483,1131,1243,23064,19343,43650,82400,68,995,1235,21,27
484,1995,3893,29902,26103,57488,94000,84,1070,1260,22,27
485,26758,29317,16286,7385,37081,92600,66,1110,1270,22,26
486,10215,10504,14813,9050,42377,95100,64,1010,1250,21,28
487,19231,22513,15187,10658,40448,83700,62,1080,1240,20,24
488,3122,3481,22443,21852,50000,88500,71,985,1210,20,26
489,8622,11908,23539,6815,35111,103100,74,-1,-1,-1,-1
490,14834,15583,3843,9007,41261,84800,39,980,1130,-1,-1
491,14130,15231,1886,10685,34532,83500,35,970,1100,-1,-1
492,14691,16538,11566,9402,36990,103500,74,-1,-1,-1,-1
493,9416,10261,17344,5145,25521,87900,87,1010,1230,20,25
494,3852,4429,12763,8060,36638,76100,80,1080,1260,22,28
495,6471,6781,20221,12432,33954,80000,74,965,1180,20,25
496,1479,1695,22005,25683,50180,88600,84,1070,1220,21,27
497,16715,17095,9930,12471,40607,87500,76,1065,1225,22,27
498,2759,3055,24679,21189,49900,82500,51,1070,1250,24,29
499,24862,28531,3792,9553,36726,93800,46,890,1080,15,20
500,19244,20692,8519,9287,36127,87500,57,910,1090,16,21
501,42966,46497,13200,8484,39860,99500,71,1060,1270,20,27
502,3521,3702,23249,17134,43404,-1,93,970,1235,21,27
503,2268,3069,27331,17291,47482,108400,60,950,1330,21,28
504,3513,5036,16693,13649,32385,79500,39,1070,1290,22,29
505,18782,20811,9854,5483,28094,85600,78,910,1130,20,25
506,3732,12736,22937,17927,44962,83500,54,1040,1253,21,26
507,35099,38276,13832,10638,33908,90100,72,1060,1260,21,27
508,37449,38666,15545,8129,34245,90600,73,1020,1200,20,26
509,10304,11240,17074,8544,43618,95000,92,1050,1250,22,27
510,1237,1433,22558,26389,50547,88800,70,950,1220,21,26
511,1919,2157,9468,23780,44430,96500,53,-1,-1,21,27
512,1802,2690,21923,26213,54780,97500,82,-1,-1,-1,-1
513,29773,32816,15506,10090,40873,90800,70,1040,1220,19,26
514,933,1082,21134,25621,47928,94500,48,990,1240,23,28
515,29609,31051,14789,10044,40705,90000,81,-1,-1,-1,-1
516,1263,1289,21618,25476,49546,87700,72,990,1220,20,27
517,22856,23697,15855,5480,28502,86800,84,1020,1245,21,26
518,14610,15731,13173,6485,34522,89500,87,840,1102,19,26
519,14965,15317,15376,4726,39434,80000,64,1060,1210,21,25
520,1789,1980,24545,21258,49324,77100,69,1000,1195,20,25
521,954,999,21433,18125,41347,82100,76,-1,-1,-1,-1
522,3048,3452,22736,18551,44150,86500,71,975,1210,21,26
523,22386,24375,15368,7270,43444,89900,86,980,1200,18,25
524,3100,3226,28274,23270,59392,97500,81,920,1120,16,21
525,2250,3300,21460,16809,39714,85000,58,1040,1320,21,29
526,2245,3010,35077,14306,55923,85000,85,-1,-1,-1,-1
527,3577,3791,23729,19781,46004,82800,78,-1,-1,-1,-1
528,2608,2936,24287,20110,46390,85600,76,1040,1305,21,27
529,15848,16415,12412,11342,46941,95400,75,1040,1220,21,26
530,1906,2507,23348,22152,48776,86600,79,1010,1198,21,26
531,14712,15273,15615,5108,28278,90900,61,-1,-1,20,24
532,26693,27483,13578,6772,43989,90500,92,990,1220,19,25
533,767,972,20402,18133,40510,-1,90,1015,1175,21,26
534,11278,13399,20367,7708,35653,87100,89,1000,1240,19,25
535,756,813,18592,28951,52341,89600,68,1040,1260,20,26
536,1145,1220,24022,22617,50104,94300,67,960,1215,20,25
537,19784,20938,13560,8976,31784,89900,74,1000,1140,19,23
538,2432,3649,17522,22029,44490,95300,80,1040,1230,20,26
539,959,987,16501,24557,42830,81700,55,-1,-1,-1,-1
540,12901,15944,14382,7096,36708,93200,86,910,1100,17,24
541,1069,1072,24449,20109,46710,85300,65,-1,-1,20,25
542,6259,6561,30440,21526,54662,101600,81,1030,1230,21,27
543,1214,2112,23416,26864,54840,82600,81,-1,-1,-1,-1
544,12932,14122,15872,5682,36298,90900,93,1040,1250,21,26
545,3747,4724,19935,26729,50716,82600,70,1040,1310,20,26
546,6168,7846,16136,31560,56618,93000,88,1002,1200,20,25
547,7720,7915,22032,5668,38569,84700,79,970,1160,-1,-1
548,27561,30471,10555,4998,37639,90400,81,1030,1240,19,24
549,1114,1198,20073,18027,41996,82500,90,1008,1278,20,26
550,684,691,25614,26264,54225,-1,86,950,1190,19,25
551,13594,15245,5687,7929,39124,94600,-1,-1,-1,-1,-1
552,2116,2394,21374,22396,46770,85600,47,930,1120,18,24
553,1906,2481,31971,21301,45960,88100,83,950,1170,17,23
554,1217,1404,19019,31000,53870,91000,64,988,1200,21,25
555,17297,17556,12768,7899,38503,92500,51,820,1180,21,26
556,1146,1321,21892,17623,37296,-1,81,950,1170,20,24
557,674,790,19456,32492,54205,78000,48,1110,1295,23,28
558,3731,5100,23827,18272,48016,89400,62,916,1100,19,25
559,18091,19922,12226,9017,35818,76600,78,1030,1180,20,25
560,2244,2469,25898,21560,52030,86500,71,-1,-1,-1,-1
561,1202,1227,21703,19652,43527,87100,68,970,1150,20,25
562,20314,20418,16548,6648,33646,88000,68,1100,1230,22,26
563,13294,13796,15574,6756,37774,90100,90,980,1225,20,26
564,19990,22869,16934,7894,27895,92200,82,960,1190,20,26
565,1772,1990,28095,15833,40575,70800,70,980,1280,21,28
566,19321,19333,12779,9476,36581,93300,84,1010,1230,21,27
567,23124,26221,14315,6847,36736,94000,67,930,1170,19,25
568,9260,9729,19725,5720,35750,92200,73,970,1150,19,24
569,23634,24121,13796,8258,37248,86400,84,940,1160,21,26
570,354,390,20234,37756,54969,-1,68,-1,-1,-1,-1
571,27807,27809,3901,9398,29995,81200,80,950,1120,17,22
572,1181,1247,18146,27778,49266,75300,49,930,1150,20,27
573,3781,3919,19035,19393,41054,85100,93,990,1210,20,26
574,7664,11866,9988,7457,32563,101800,77,1030,1270,17,25
575,1453,1491,25621,25338,54180,-1,62,1050,1233,21,27
576,1909,2155,12993,6405,35755,112600,92,1115,1300,22,27
577,354,386,20605,31845,65456,-1,63,1190,1350,23,32
578,25516,29791,12021,11347,43022,88200,80,995,1190,19,26
579,1201,1435,26136,29494,57627,99200,89,920,1100,21,26
580,2017,2354,22286,20676,43686,92000,63,990,1210,21,26
581,2056,2093,16267,18708,39840,76600,65,960,1150,20,26
582,1426,1484,21836,28481,52475,89900,64,1030,1230,20,27
583,14975,15955,14633,5216,28920,91600,86,958,1188,18,24
584,3120,3384,20866,25272,48674,85100,69,1075,1245,22,27
585,60084,75044,27573,10400,38364,73600,30,1040,1240,21,27
586,1560,2525,19696,21706,45397,81100,56,-1,-1,-1,-1
587,906,1478,21556,12497,34190,71000,71,970,1160,20,26
588,1250,1589,22018,27532,53490,91400,58,1110,1310,22,28
589,20786,23257,15531,8624,35236,83600,68,1010,1200,20,27
590,24337,24988,16650,5647,35510,90300,72,-1,-1,20,25
591,16592,17357,19128,6542,32105,87500,73,990,1230,19,24
592,12020,15473,9493,8426,29683,83400,86,890,1080,17,23
593,2195,2257,22786,17954,42725,88500,81,980,1200,20,25
594,845,1039,24334,17474,45900,80200,63,970,1148,20,25
595,2860,2940,26532,26379,57250,85400,68,1040,1300,21,27
596,501,588,24704,26633,53000,88400,62,1030,1210,22,28
597,12704,15075,14113,5793,32716,87300,94,1000,1275,20,27
598,4248,5833,17220,15909,37028,83400,87,950,1130,19,23
599,1051,1767,20769,29107,50086,81900,67,-1,-1,20,26
600,20257,21431,11850,7295,36806,83100,95,970,1180,19,27
601,20314,27064,12970,9682,40763,91700,67,1000,1210,21,28
602,2814,3343,17229,6195,35144,81500,86,990,1200,20,25
603,8171,8318,10366,6877,35465,83500,74,880,1090,15,22
604,27949,32248,12061,4579,29912,94000,-1,-1,-1,-1,-1
605,968,984,17669,25354,46080,73700,57,1020,1300,23,29
606,24386,25078,8135,9183,36955,92100,100,920,1130,16,22
607,1442,1485,21108,29825,55168,-1,46,1025,1185,21,26
608,323,406,21291,30802,54155,79700,93,993,1180,20,28
609,18077,20579,13832,8050,34375,92500,94,1020,1240,20,26
610,11671,11865,15006,5404,38356,87800,93,1060,1270,21,26
611,14285,16512,12739,7250,34155,83900,88,-1,-1,19,24
612,12848,15569,14237,6927,28210,86400,82,1010,1200,20,26
613,9916,10012,11497,8426,37870,79900,87,980,1190,21,27
614,1877,1961,23799,17790,43450,78600,65,910,1110,19,25
615,12449,13040,10729,5222,31895,81700,50,1080,1240,22,27
616,7964,8082,11135,8151,28568,91600,57,1030,1250,20,25
617,12003,12431,20940,6772,32461,85900,91,910,1120,17,23
618,2356,2565,26450,15812,36000,-1,61,930,1270,19,28
619,27880,30768,12745,8177,34484,87500,79,1030,1210,20,25
620,2040,2132,20435,23312,47664,83400,65,1080,1260,19,26
621,15429,18045,19786,9482,38314,95500,53,-1,-1,19,24
622,14594,16371,16582,7096,30825,88600,90,990,1210,19,25
623,8525,8602,14490,9038,36601,89000,82,960,1160,18,24
624,1033,1205,17190,27809,47970,88100,67,900,1090,20,25
625,2362,2745,9560,15533,44488,93200,63,950,1120,20,24
626,1012,1135,26255,26883,55050,82200,85,-1,-1,-1,-1
627,13606,14478,13178,9292,24883,83900,98,-1,-1,19,26
628,672,705,18605,18534,39120,-1,64,1030,1234,22,28
629,13518,14554,17175,10924,42770,90900,76,920,1330,20,26
630,27376,28972,18432,7306,34046,83100,88,1040,1220,21,25
631,21913,23050,12416,8607,40458,81100,59,990,1210,20,25
632,661,695,25117,19414,49744,74600,79,1140,1285,25,29
633,14141,14456,9131,8295,32136,87400,90,993,1210,20,26
634,9441,9656,15844,9239,25835,85900,60,-1,-1,18,23
635,15733,23824,13378,6207,39902,101000,83,-1,-1,-1,-1
636,3332,3925,17705,10850,36843,82600,83,1020,1210,20,25
637,185,390,17636,33054,55625,-1,97,-1,-1,-1,-1
638,14332,15957,16249,6546,32506,87800,97,980,1270,19,25
639,1200,1221,21474,23318,47757,84100,64,940,1200,18,24
640,19875,21521,13921,8960,36372,85800,85,1010,1230,19,25
641,16155,16612,11892,8234,31978,80700,87,960,1130,20,25
642,701,738,28362,9396,37070,83600,45,940,1260,16,22
643,1680,2050,23560,22964,50813,75600,91,-1,-1,-1,-1
644,1934,2514,18003,20126,40640,76500,67,940,1150,20,26
645,2202,2219,34928,17318,48723,98700,74,950,1160,18,23
646,13379,14432,8625,9582,34720,96700,64,910,1160,18,23
647,13626,13763,13012,9297,32938,85600,85,900,1110,17,23
648,1094,1226,19340,27155,48100,70700,72,988,1170,19,25
649,488,516,22828,30207,55180,-1,80,-1,-1,-1,-1
650,1336,1463,19807,23662,44921,78100,42,930,1100,18,23
